anomaly,amount
low_risk,134.29376
low_risk,910.0871
low_risk,254.16997
low_risk,477.04388
low_risk,281.43423
low_risk,127.23905
low_risk,475.05264
low_risk,590.8158
low_risk,365.27176
low_risk,339.5088
low_risk,434.06213
low_risk,836.21844
low_risk,924.93823
low_risk,612.0128
low_risk,309.52628
low_risk,527.91364
low_risk,320.90494
low_risk,656.7364
low_risk,639.5437
low_risk,321.40628
low_risk,623.46387
low_risk,899.2385
low_risk,107.64004
low_risk,753.19025
low_risk,801.891
low_risk,834.9521
low_risk,597.7505
low_risk,505.42322
low_risk,194.95555
low_risk,703.8032
low_risk,288.8697
low_risk,622.7599
low_risk,222.87534
low_risk,256.61975
low_risk,332.10477
low_risk,1040.9069
low_risk,141.25848
low_risk,394.90848
low_risk,771.5474
low_risk,150.75938
low_risk,352.1649
low_risk,179.4653
low_risk,604.2937
low_risk,1020.222
low_risk,855.61523
low_risk,636.72156
low_risk,787.22833
low_risk,854.22705
low_risk,270.15955
low_risk,396.42178
low_risk,543.38745
low_risk,443.8243
low_risk,170.4986
low_risk,185.87589
low_risk,418.18546
low_risk,950.6571
low_risk,0.01
low_risk,120.81348
low_risk,589.683
low_risk,629.4527
low_risk,771.16656
low_risk,654.27814
low_risk,740.4594
low_risk,596.0379
low_risk,344.49225
low_risk,120.131454
low_risk,494.91452
low_risk,1056.1687
low_risk,488.50623
low_risk,654.0482
low_risk,300.54184
low_risk,596.801
low_risk,425.89493
low_risk,11.246737
low_risk,954.4026
low_risk,969.9727
low_risk,313.90607
low_risk,311.8458
low_risk,157.02861
low_risk,344.5011
low_risk,205.97105
low_risk,209.41136
low_risk,829.0456
low_risk,98.85705
low_risk,479.75275
low_risk,315.42755
low_risk,874.07043
low_risk,860.5805
low_risk,685.09564
low_risk,110.94939
low_risk,419.9158
low_risk,433.45493
low_risk,656.15826
low_risk,212.5589
low_risk,598.15546
low_risk,802.78394
low_risk,682.91406
low_risk,857.2887
low_risk,761.73395
low_risk,0.01
low_risk,497.54642
low_risk,666.0112
low_risk,617.0742
low_risk,338.13614
low_risk,679.3099
low_risk,527.9724
low_risk,587.5789
low_risk,258.92825
low_risk,0.01
low_risk,550.0291
low_risk,590.38025
low_risk,229.28905
low_risk,675.2189
low_risk,703.77515
low_risk,485.58398
low_risk,707.5896
low_risk,495.13486
low_risk,267.7162
low_risk,478.34323
low_risk,470.3271
low_risk,202.14099
low_risk,864.1491
low_risk,668.8312
low_risk,720.05963
low_risk,550.895
low_risk,660.7811
low_risk,572.2403
low_risk,576.73346
low_risk,547.41425
low_risk,452.3113
low_risk,522.32806
low_risk,303.58286
low_risk,517.7432
low_risk,406.0394
low_risk,272.43097
low_risk,387.97028
low_risk,516.6816
low_risk,591.9073
low_risk,396.84634
low_risk,225.19986
low_risk,509.88657
low_risk,1022.64496
low_risk,331.71307
low_risk,550.80804
low_risk,535.50586
low_risk,502.09897
low_risk,2.522312
low_risk,175.91211
low_risk,299.96378
low_risk,571.8299
low_risk,543.50446
low_risk,549.44507
low_risk,666.9379
low_risk,627.6892
low_risk,1128.3086
low_risk,470.2663
low_risk,216.94363
low_risk,438.4809
low_risk,303.40253
low_risk,623.72974
low_risk,265.3571
low_risk,316.03076
low_risk,500.15567
low_risk,741.77576
low_risk,447.0252
low_risk,529.28217
low_risk,685.1184
low_risk,491.22903
low_risk,0.01
low_risk,641.4831
low_risk,354.54837
low_risk,657.65424
low_risk,60.411194
low_risk,898.7149
low_risk,690.8675
low_risk,677.31573
low_risk,740.1144
low_risk,506.32028
low_risk,152.4183
low_risk,680.7394
low_risk,248.11024
low_risk,747.7813
low_risk,676.469
low_risk,423.89587
low_risk,57.26471
low_risk,425.9081
low_risk,511.22104
low_risk,344.18594
low_risk,715.5848
low_risk,757.68475
low_risk,291.06866
low_risk,457.9058
low_risk,279.28333
low_risk,400.00458
low_risk,556.09955
low_risk,591.5536
low_risk,464.04727
low_risk,511.6367
low_risk,651.54675
low_risk,360.56073
low_risk,406.49115
low_risk,432.46326
low_risk,753.3866
low_risk,987.2296
low_risk,302.6201
low_risk,315.09747
low_risk,616.19086
low_risk,672.4039
low_risk,781.0817
low_risk,99.62479
low_risk,104.7228
low_risk,421.37643
low_risk,759.2472
low_risk,726.65393
low_risk,615.8887
low_risk,722.7734
low_risk,239.713
low_risk,534.01556
low_risk,465.25122
low_risk,601.0883
low_risk,812.0299
low_risk,314.66306
low_risk,243.4445
low_risk,698.6208
low_risk,449.75967
low_risk,667.48895
low_risk,164.07797
low_risk,276.55798
low_risk,501.8558
low_risk,488.70178
low_risk,608.25793
low_risk,160.01053
low_risk,840.7796
low_risk,132.94872
low_risk,1118.3698
low_risk,187.35236
low_risk,427.76746
low_risk,1115.5028
low_risk,362.31677
low_risk,87.3383
low_risk,566.85815
low_risk,204.75073
low_risk,321.20438
low_risk,655.4292
low_risk,463.26038
low_risk,861.07434
low_risk,345.37653
low_risk,654.18243
low_risk,641.9344
low_risk,430.60086
low_risk,443.77716
low_risk,424.9248
low_risk,166.71451
low_risk,314.69104
low_risk,723.2829
low_risk,890.5554
low_risk,401.27246
low_risk,785.08673
low_risk,344.86322
low_risk,180.10562
low_risk,174.75642
low_risk,549.71564
low_risk,560.7564
low_risk,767.2309
low_risk,699.50244
low_risk,607.1642
low_risk,662.1149
low_risk,759.8015
low_risk,277.527
low_risk,660.45795
low_risk,543.4353
low_risk,420.21835
low_risk,342.02475
low_risk,740.0913
low_risk,527.76843
low_risk,536.0758
low_risk,313.60178
low_risk,365.61075
low_risk,533.793
low_risk,723.30426
low_risk,636.80054
low_risk,0.01
low_risk,545.1086
low_risk,703.6637
low_risk,248.99695
low_risk,519.69904
low_risk,235.1776
low_risk,393.88675
low_risk,629.9806
low_risk,547.40436
low_risk,537.77704
low_risk,774.57104
low_risk,818.6737
low_risk,363.01886
low_risk,355.821
low_risk,246.11638
low_risk,265.59857
low_risk,149.82874
low_risk,265.16043
low_risk,0.01
low_risk,416.09448
low_risk,903.18634
low_risk,1136.815
low_risk,369.9148
low_risk,726.51587
low_risk,284.67612
low_risk,416.06696
low_risk,922.24457
low_risk,174.60347
low_risk,642.65845
low_risk,226.0739
low_risk,726.27893
low_risk,852.7958
low_risk,460.9204
low_risk,0.01
low_risk,1038.944
low_risk,489.99152
low_risk,942.2173
low_risk,420.68832
low_risk,385.4359
low_risk,805.4384
low_risk,614.18713
low_risk,578.6709
low_risk,672.63403
low_risk,625.9413
low_risk,774.89795
low_risk,587.9492
low_risk,493.60733
low_risk,508.23788
low_risk,623.2861
low_risk,303.4012
low_risk,464.93558
low_risk,464.7558
low_risk,520.19104
low_risk,848.7647
low_risk,101.737915
low_risk,666.59155
low_risk,575.2973
low_risk,673.1812
low_risk,245.3775
low_risk,905.06836
low_risk,738.0864
low_risk,501.33044
low_risk,244.69946
low_risk,601.68164
low_risk,924.4298
low_risk,199.93025
low_risk,183.6524
low_risk,393.97012
low_risk,559.20074
low_risk,600.08356
low_risk,810.3416
low_risk,881.6559
low_risk,396.98358
low_risk,344.66855
low_risk,273.58188
low_risk,338.90524
low_risk,436.3271
low_risk,384.6184
low_risk,299.51746
low_risk,506.4577
low_risk,515.3639
low_risk,329.94574
low_risk,239.14352
low_risk,429.37344
low_risk,637.9359
low_risk,605.97253
low_risk,338.1204
low_risk,352.30853
low_risk,425.47092
low_risk,636.52264
low_risk,415.91956
low_risk,953.06995
low_risk,749.9962
low_risk,585.6122
low_risk,845.0464
low_risk,366.82587
low_risk,834.8151
low_risk,832.0951
low_risk,786.9255
low_risk,817.5383
low_risk,472.4019
low_risk,541.362
low_risk,598.0722
low_risk,609.67206
low_risk,645.95886
low_risk,408.34885
low_risk,389.8823
low_risk,694.65076
low_risk,474.6411
low_risk,435.5537
low_risk,368.90436
low_risk,724.6862
low_risk,715.9894
low_risk,601.79486
low_risk,423.80624
low_risk,641.56696
low_risk,530.26733
low_risk,315.8837
low_risk,223.58484
low_risk,905.64233
low_risk,730.5701
low_risk,523.1656
low_risk,60.04138
low_risk,819.55255
low_risk,687.3901
low_risk,907.2369
low_risk,356.99
low_risk,842.48865
low_risk,805.73
low_risk,156.03876
low_risk,483.88498
low_risk,349.15005
low_risk,427.25912
low_risk,719.8446
low_risk,872.8316
low_risk,553.0319
low_risk,397.06268
low_risk,601.29175
low_risk,248.20572
low_risk,271.35062
low_risk,302.3305
low_risk,378.47632
low_risk,824.00555
low_risk,145.2672
low_risk,424.06372
low_risk,564.9791
low_risk,383.86996
low_risk,680.3255
low_risk,956.151
low_risk,600.49023
low_risk,1059.7341
low_risk,356.76343
low_risk,946.78674
low_risk,6.9369135
low_risk,844.40784
low_risk,823.9207
low_risk,804.6766
low_risk,812.7615
low_risk,628.27496
low_risk,414.55072
low_risk,660.9757
low_risk,543.9718
low_risk,467.75046
low_risk,807.11835
low_risk,680.3456
low_risk,631.05835
low_risk,0.01
low_risk,611.1408
low_risk,908.74207
low_risk,0.01
low_risk,626.6445
low_risk,118.36264
low_risk,300.1748
low_risk,375.34692
low_risk,335.21732
low_risk,253.72325
low_risk,663.0727
low_risk,280.89142
low_risk,418.8195
low_risk,624.98755
low_risk,733.814
low_risk,373.72513
low_risk,348.65332
low_risk,413.20468
low_risk,709.5471
low_risk,331.50848
low_risk,156.29146
low_risk,877.7777
low_risk,806.61346
low_risk,905.919
low_risk,869.9129
low_risk,342.1852
low_risk,640.7803
low_risk,809.75964
low_risk,616.91235
low_risk,434.9117
low_risk,659.6828
low_risk,242.39978
low_risk,333.58835
low_risk,840.8877
low_risk,386.50635
low_risk,434.87283
low_risk,523.3712
low_risk,173.9653
low_risk,242.7202
low_risk,108.79579
low_risk,173.16032
low_risk,445.68387
low_risk,1178.8348
low_risk,838.373
low_risk,71.00142
low_risk,1235.0096
low_risk,809.24524
low_risk,597.1416
low_risk,345.85565
low_risk,237.14627
low_risk,573.7274
low_risk,445.02017
low_risk,423.1912
low_risk,809.3991
low_risk,108.710724
low_risk,451.84943
low_risk,646.9943
low_risk,608.2432
low_risk,926.6424
low_risk,756.39374
low_risk,599.11945
low_risk,834.4778
low_risk,337.41727
low_risk,318.1309
low_risk,361.14548
low_risk,549.20593
low_risk,762.38306
low_risk,79.964836
low_risk,275.63425
low_risk,39.28661
low_risk,352.82092
low_risk,497.63666
low_risk,451.67636
low_risk,993.6954
low_risk,906.40607
low_risk,204.82497
low_risk,512.54614
low_risk,798.97876
low_risk,654.1866
low_risk,765.8052
low_risk,592.8629
low_risk,493.3805
low_risk,764.5229
low_risk,794.5354
low_risk,643.49963
low_risk,1269.4924
low_risk,330.79526
low_risk,680.65125
low_risk,695.38965
low_risk,405.63263
low_risk,216.62187
low_risk,233.14955
low_risk,336.6372
low_risk,33.278614
low_risk,507.85184
low_risk,614.12427
low_risk,68.764336
low_risk,154.95789
low_risk,743.26465
low_risk,0.01
low_risk,661.1249
low_risk,207.88435
low_risk,385.48123
low_risk,501.0185
low_risk,635.8086
low_risk,746.8784
low_risk,250.93202
low_risk,411.71045
low_risk,1066.9062
low_risk,362.85437
low_risk,0.01
low_risk,674.3938
low_risk,198.84326
low_risk,373.86185
low_risk,665.4601
low_risk,355.8427
low_risk,554.65265
low_risk,89.06992
low_risk,982.14026
low_risk,562.80865
low_risk,598.4175
low_risk,233.14113
low_risk,285.03125
low_risk,396.13043
low_risk,250.77515
low_risk,946.75946
low_risk,291.63696
low_risk,323.76535
low_risk,843.59106
low_risk,620.64514
low_risk,774.1591
low_risk,946.6142
low_risk,481.78
low_risk,851.79877
low_risk,82.784515
low_risk,683.88257
low_risk,353.79523
low_risk,623.72327
low_risk,678.7662
low_risk,280.65723
low_risk,476.53082
low_risk,801.9503
low_risk,341.87338
low_risk,111.553505
low_risk,1000.7406
low_risk,546.188
low_risk,539.74664
low_risk,106.19032
low_risk,802.6422
low_risk,353.9704
low_risk,754.4359
low_risk,622.78735
low_risk,559.05005
low_risk,1010.10754
low_risk,410.7822
low_risk,535.7709
low_risk,650.8628
low_risk,918.41113
low_risk,443.5889
low_risk,830.7187
low_risk,348.67523
low_risk,318.69385
low_risk,1104.3749
low_risk,446.25357
low_risk,175.24403
low_risk,325.20575
low_risk,165.15488
low_risk,801.1623
low_risk,410.6588
low_risk,200.43246
low_risk,487.30072
low_risk,675.10345
low_risk,577.04834
low_risk,197.1333
low_risk,507.69177
low_risk,644.78296
low_risk,357.36688
low_risk,575.4591
low_risk,888.4432
low_risk,424.39264
low_risk,896.3614
low_risk,429.2626
low_risk,456.0142
low_risk,527.59576
low_risk,908.5114
low_risk,599.5932
low_risk,376.7407
low_risk,342.21573
low_risk,822.78125
low_risk,274.85294
low_risk,585.89325
low_risk,13.246946
low_risk,611.0344
low_risk,264.14847
low_risk,623.4646
low_risk,544.9886
low_risk,449.20508
low_risk,601.44775
low_risk,320.10272
low_risk,466.34726
low_risk,345.44394
low_risk,608.48254
low_risk,742.3729
low_risk,292.7778
low_risk,427.24512
low_risk,703.3826
low_risk,384.12726
low_risk,561.24207
low_risk,930.1241
low_risk,763.3367
low_risk,613.33765
low_risk,565.8895
low_risk,100.6189
low_risk,468.92337
low_risk,923.8308
low_risk,349.78577
low_risk,431.65622
low_risk,847.09845
low_risk,668.6547
low_risk,538.88916
low_risk,387.80164
low_risk,614.90234
low_risk,667.441
low_risk,0.01
low_risk,177.39154
low_risk,917.24316
low_risk,626.7449
low_risk,704.9755
low_risk,627.67053
low_risk,525.1524
low_risk,542.88715
low_risk,859.30225
low_risk,335.10297
low_risk,818.3134
low_risk,279.74466
low_risk,635.3374
low_risk,444.5458
low_risk,999.4518
low_risk,528.5492
low_risk,606.7903
low_risk,766.5819
low_risk,620.89624
low_risk,626.29596
low_risk,808.90826
low_risk,594.7121
low_risk,667.62994
low_risk,486.16003
low_risk,719.37524
low_risk,353.53268
low_risk,1103.9155
low_risk,241.06836
low_risk,640.9776
low_risk,752.2205
low_risk,580.5977
low_risk,639.93884
low_risk,404.45242
low_risk,723.9196
low_risk,354.75897
low_risk,415.57867
low_risk,702.22095
low_risk,939.2118
low_risk,128.57718
low_risk,478.83
low_risk,316.47964
low_risk,1033.2078
low_risk,440.5367
low_risk,698.2893
low_risk,729.6663
low_risk,333.67273
low_risk,275.3353
low_risk,369.41327
low_risk,744.2506
low_risk,344.78915
low_risk,835.21
low_risk,464.10425
low_risk,0.01
low_risk,386.84866
low_risk,751.91376
low_risk,144.66743
low_risk,254.16545
low_risk,296.05618
low_risk,0.01
low_risk,550.169
low_risk,537.3698
low_risk,917.3074
low_risk,239.05821
low_risk,344.4711
low_risk,457.52554
low_risk,289.7996
low_risk,699.3955
low_risk,675.8396
low_risk,686.7681
low_risk,311.07144
low_risk,479.9
low_risk,644.7138
low_risk,336.3777
low_risk,464.56445
low_risk,347.18683
low_risk,550.7818
low_risk,589.8076
low_risk,416.5806
low_risk,0.01
low_risk,628.09753
low_risk,130.35089
low_risk,212.49669
low_risk,422.44733
low_risk,823.3027
low_risk,677.6492
low_risk,972.39557
low_risk,885.2134
low_risk,620.9656
low_risk,0.01
low_risk,291.64517
low_risk,827.35114
low_risk,539.84186
low_risk,645.1783
low_risk,703.31354
low_risk,296.08487
low_risk,482.69635
low_risk,1008.17975
low_risk,153.75122
low_risk,177.5622
low_risk,691.06384
low_risk,819.2841
low_risk,794.0099
low_risk,442.07837
low_risk,21.434504
low_risk,0.01
low_risk,190.95865
low_risk,170.65286
low_risk,463.07727
low_risk,140.29712
low_risk,697.6001
low_risk,771.348
low_risk,396.20828
low_risk,139.20692
low_risk,423.21625
low_risk,527.1114
low_risk,659.26935
low_risk,335.7498
low_risk,507.89062
low_risk,691.86633
low_risk,704.8422
low_risk,620.6781
low_risk,491.64734
low_risk,569.4509
low_risk,742.91974
low_risk,161.3472
low_risk,514.0919
low_risk,810.24097
low_risk,542.9335
low_risk,312.97638
low_risk,701.4874
low_risk,236.07233
low_risk,534.59235
low_risk,336.00916
low_risk,475.83597
low_risk,39.193504
low_risk,417.0602
low_risk,536.08636
low_risk,528.7283
low_risk,209.55516
low_risk,543.1551
low_risk,768.0904
low_risk,434.5191
low_risk,439.64258
low_risk,512.51996
low_risk,714.0473
low_risk,733.9246
low_risk,693.71454
low_risk,442.13065
low_risk,697.496
low_risk,324.6563
low_risk,660.87146
low_risk,707.7868
low_risk,457.2233
low_risk,728.8362
low_risk,372.814
low_risk,258.21368
low_risk,513.6194
low_risk,749.63196
low_risk,220.35922
low_risk,421.69305
low_risk,559.87854
low_risk,241.28983
low_risk,883.6518
low_risk,632.6277
low_risk,798.33997
low_risk,397.5847
low_risk,726.1761
low_risk,463.82547
low_risk,629.85876
low_risk,321.0256
low_risk,196.8587
low_risk,584.13007
low_risk,655.2884
low_risk,741.91626
low_risk,423.68793
low_risk,0.01
low_risk,648.2333
low_risk,757.7999
low_risk,543.3105
low_risk,541.4907
low_risk,270.4112
low_risk,974.0971
low_risk,504.3299
low_risk,598.30145
low_risk,681.918
low_risk,484.09714
low_risk,624.1183
low_risk,850.0117
low_risk,656.8726
low_risk,517.5652
low_risk,304.91943
low_risk,818.91113
low_risk,608.9965
low_risk,585.5215
low_risk,804.0385
low_risk,540.6444
low_risk,720.7492
low_risk,401.41376
low_risk,690.5753
low_risk,616.8847
low_risk,453.4433
low_risk,826.89386
low_risk,225.76358
low_risk,719.46643
low_risk,589.8876
low_risk,689.4477
low_risk,263.57352
low_risk,362.37775
low_risk,337.85822
low_risk,422.24207
low_risk,565.2567
low_risk,334.73312
low_risk,592.4276
low_risk,410.282
low_risk,414.2382
low_risk,580.07324
low_risk,576.8765
low_risk,568.6917
low_risk,347.71307
low_risk,624.09326
low_risk,833.1068
low_risk,582.24255
low_risk,365.38077
low_risk,709.5587
low_risk,66.73619
low_risk,380.90335
low_risk,468.5811
low_risk,511.5889
low_risk,596.972
low_risk,396.4647
low_risk,176.8855
low_risk,223.55838
low_risk,379.62613
low_risk,606.50616
low_risk,0.01
low_risk,466.68344
low_risk,218.12521
low_risk,504.34186
low_risk,216.51328
low_risk,241.2976
low_risk,780.2937
low_risk,549.3956
low_risk,523.53906
low_risk,964.7699
low_risk,784.4156
low_risk,666.2933
low_risk,730.9265
low_risk,493.36227
low_risk,858.48285
low_risk,426.23703
low_risk,353.05463
low_risk,408.00412
low_risk,847.27747
low_risk,1086.0461
low_risk,394.28098
low_risk,194.98392
low_risk,422.25732
low_risk,600.4771
low_risk,408.9772
low_risk,44.22691
low_risk,0.01
low_risk,444.2782
low_risk,537.59015
low_risk,295.5855
low_risk,300.38943
low_risk,387.79208
low_risk,408.33316
low_risk,169.00702
low_risk,655.98126
low_risk,1068.7523
low_risk,493.85837
low_risk,174.14876
low_risk,495.5829
low_risk,731.3621
low_risk,736.1145
low_risk,498.2595
low_risk,398.8799
low_risk,748.356
low_risk,458.9347
low_risk,410.8963
low_risk,496.58264
low_risk,453.97018
low_risk,0.01
low_risk,470.38638
low_risk,306.8355
low_risk,314.8174
low_risk,730.1252
low_risk,843.96783
low_risk,1029.2007
low_risk,372.35925
low_risk,426.9015
low_risk,743.0192
low_risk,548.37054
low_risk,512.0918
low_risk,600.52344
low_risk,657.1135
low_risk,672.9719
low_risk,539.1138
low_risk,496.5654
low_risk,104.90426
low_risk,546.148
low_risk,753.29767
low_risk,539.3608
low_risk,772.1414
low_risk,605.61725
low_risk,438.6575
low_risk,833.08856
low_risk,311.80457
low_risk,433.24405
low_risk,606.92236
low_risk,697.54144
low_risk,871.4713
low_risk,953.4781
low_risk,252.07521
low_risk,788.3119
low_risk,140.53082
low_risk,397.56247
low_risk,0.01
low_risk,435.336
low_risk,508.71802
low_risk,453.92038
low_risk,688.94244
low_risk,280.7875
low_risk,744.1044
low_risk,496.99396
low_risk,761.28217
low_risk,515.2475
low_risk,572.70905
low_risk,328.48297
low_risk,169.12582
low_risk,485.9156
low_risk,384.90723
low_risk,297.7311
low_risk,671.65173
low_risk,373.96567
low_risk,655.7315
low_risk,387.3133
low_risk,637.916
low_risk,269.78772
low_risk,549.6469
low_risk,506.9292
low_risk,596.6146
low_risk,946.79346
low_risk,508.38278
low_risk,711.6198
low_risk,218.02385
low_risk,526.7389
low_risk,247.94077
low_risk,509.8781
low_risk,272.7532
low_risk,346.2774
low_risk,76.93074
low_risk,926.7844
low_risk,603.23926
low_risk,1012.52167
low_risk,184.01636
low_risk,609.03204
low_risk,133.79828
low_risk,750.15826
low_risk,636.1213
low_risk,193.06137
low_risk,105.06838
low_risk,867.4254
low_risk,218.44371
low_risk,421.19418
low_risk,32.80087
low_risk,429.81415
low_risk,186.46323
